Wireless Setup,Wireless Connectivity,Windows Compatibility,Selling Price,Paper Feed,Overall Print Quality,Non-specific/Unknown,iOS Compatibility,Ink Consumption,Competitor Product Comparison,Audible Noise,Sentence,Sentence#
0,0,0,1,0,0,0,0,0,0,0,"For $50, I figured it was time to upgrade to a newer version.",615
1,0,0,0,0,0,0,0,0,0,0,"I've had this printer a couple of months now and the print quality and speed is good, but only after I have to reconfigure the wireless nearly every time...and in my setup it sits alongside the router, which means it's not hard to reset, but a hassle when trying to print and finding out there is no printer on the network.",616
0,0,0,0,0,1,0,0,0,0,0,"Quality for color photo printing is decent enough.",620
0,0,0,0,1,0,0,0,0,0,0,"If your output ""flap"" is open (becomes output tray for copies at the front center of the unit) when you reach to raise the lid of the unit to access the copy bed, you will instead grab the access panel for the interior of the copier.",622
0,0,0,0,1,0,0,0,0,0,0,"If the output tray is closed, that is covered and its a non-issue, but if you are making copies or scanning via the flat bed it is *very* frustrating and I've been tempted to tape it shut.",623
0,1,0,0,0,0,0,0,0,0,0,"The bigger issue is the frequent dropping of the wireless signal, which is far worse than my old 880.",625
0,0,0,1,0,0,0,0,1,0,0,"Inks are expensive, but they all are.",626
0,1,0,0,0,0,0,0,0,0,0,"I've been a loyal Canon multifunction printer customer for many years, through at least 5 different models, but given the dropping wireless issue I would not recommend this unless you are planning to use it as a wired printer or don't mind resetting the wireless every day.",629
0,0,0,0,1,0,0,0,0,0,0,"And the trays are very flimsy.",637
1,0,0,0,0,0,1,0,0,0,0,"I don't need the printer telling me and trying to set up where I should save my projects.",641
0,0,1,0,0,0,0,0,0,0,0,"Very 'smart phone' and 'windows 8' platform styled.",645
0,0,0,0,0,1,0,0,0,0,0,"Photo printing is as good as it gets, but with a bit less accuracy (blues and greens) compared to my previous MP640 photo printer.",650
0,0,0,0,0,0,0,0,1,0,0,"They verified cleaning uses ink from all cartridges and instructed me not to switch off the printer, even when I will not use it for days, since the printer will clean every time it is switched on.",663
0,1,0,0,0,0,0,0,0,0,0,"This is on a Wifi connection but I suspect it would be the same over USB since the time appears to be taken up by the printer cleaning nozzles, etc.",675
0,1,0,0,0,0,0,0,0,0,0,"It doesn't seem to be possible to scan over the Wifi connection.",676
1,0,0,0,0,0,0,0,0,0,0,"To run the setup program need a functioning printer.",685
0,0,1,0,0,0,0,0,0,0,0,"Resit urge to throw printer out window.",696
0,0,0,0,0,0,0,0,1,0,0,"Couldn't ask for anything more hope ink is cheap",707
1,0,0,0,0,0,0,0,0,0,0,"Easy to Use - Canon PIXMA MX922 Wireless Color Photo Printer with Scanner, Copier and Fax (Office Product) The setup for this printer was for me --easy, and I am not necessary technically savvy.",708
1,0,0,0,0,0,0,0,0,0,0,"I just set it up yesterday so I don't know all of the ins and outs yet...but so far--so good.",712
1,0,0,0,0,0,0,0,0,0,0,"Wireless set-up was easy but I did have to go to the Canon software page for an update, but other than that--no issues.",713
0,0,1,0,0,0,0,0,0,0,0,"I had nothing but problems communicating with Windows 8.",715
0,1,1,0,0,0,0,1,0,0,0,"Worked with Mac but not windows.",717
0,0,0,0,0,0,0,0,0,1,0,"I guess I will be returning to HP.",722
0,0,0,0,0,0,0,0,1,0,0,"- Canon PIXMA MX922 Wireless Color Photo Printer with Scanner, Copier and Fax (Office Product) The only thing that keeps (well two things) from 5 stars are it's size and ink consumption.",724
0,0,0,0,0,1,0,0,1,0,0,"Like all Canon printers it drinks a lot of ink in just keeping the print head clean.",727
1,0,0,0,0,0,0,0,0,0,0,"Have not set up the wireless feature yet but I think it would be very useful if you put it somewhere other than on your desk .",728
0,1,0,0,0,1,0,0,0,0,0,"Prints Great - Disfunctional Wireless - Canon PIXMA MX922 Wireless Color Photo Printer with Scanner, Copier and Fax (Office Product) Overall this prints nice but the wireless works on an unpredictable, intermittent basis.",729
0,1,1,0,0,0,0,0,0,0,0,"But about half the time, the printer drops wireless print tasks from the laptop downstairs even though we are only 30 feet away at the most.",731
0,0,0,0,0,0,0,0,0,1,0,"In particular, scanning is much harder to do than on my old HP printer because there is no indication of where to find the scanned file or how to print it.",737
0,0,0,0,0,0,0,0,1,0,0,"Also, I was a little shocked to find that one set of extra large print cartridges costs more than the printer, even after a $15 discount at Staples.",739
0,0,1,0,0,0,0,0,0,0,0,"I wish somebody would come up with a way to break through the PC printing ""racket"".",740
0,0,0,0,0,1,0,0,1,0,1,"Printer - Canon PIXMA MX922 Wireless Color Photo Printer with Scanner, Copier and Fax (Office Product) Prints very well, a little loud and uses a lot ink.",741
0,0,0,1,0,0,0,0,1,0,0,"Buying ink is expensive unless you can find them on sale.",743
0,0,0,1,0,0,0,0,0,0,0,"Awesome - Canon PIXMA MX922 Wireless Color Photo Printer with Scanner, Copier and Fax (Office Product) Great printer at a great price.",744
0,0,0,0,0,0,0,0,0,1,0,"Bought a HP at Walmart and returned it the following week.",745
0,0,0,1,0,0,0,0,0,0,0,"nice for the price, but way bigger than I imagined - Canon PIXMA MX922 Wireless Color Photo Printer with Scanner, Copier and Fax (Office Product) The printer take sup more than half of my desk!",747
1,0,0,0,0,0,0,0,0,0,0,"The set up was easy and the printer pretty much thinks on its own.",749
1,1,0,0,0,0,0,1,0,0,0,"Wireless setup was good and the fact that i can print from iphone/ipad is very good.",753
0,0,0,0,1,0,0,0,0,0,0,"Scanning document through ADF is very sensitive to any buckle in paper (did not have that issue with mx700 to scan my expense reports with receipts taped on paper).",754
0,0,0,0,0,0,0,0,0,0,1,"Overall feels like this printer is lot more noisy.",755
0,1,0,0,0,0,0,0,0,0,0,"We have noticed it prints extremely slow while printing wirelessly as well as we've noticed it will sometimes smudge the ink when printing wirelessly.",760
0,0,0,1,0,0,0,0,0,0,0,"For the price I would recommend it to anyone that isn't looking to print a lot.",761
0,0,0,0,0,0,0,0,0,0,1,"Noisy - but cheap - Canon PIXMA MX922 Wireless Color Photo Printer with Scanner, Copier and Fax (Office Product) The printer is over the top sophisticated for me.",764
0,0,0,0,0,0,0,0,0,0,1,"It makes a LOT of funny noises at odd times.",765
0,0,0,0,0,0,0,0,1,0,0,"SUCKS ink!",769
0,0,0,1,0,0,0,0,0,0,0,"But for the price I will consider it a throw away",771
0,1,0,0,0,0,0,0,0,0,0,"Also, the wi-fi option never works, even after you follow all the manual procedures.",773
0,0,0,0,0,0,0,0,0,1,0,"OK but not impressed - Canon PIXMA MX922 Wireless Color Photo Printer with Scanner, Copier and Fax (Office Product) I bought this printer after using HP printers for years for my home office.",774
0,0,0,0,0,1,0,0,0,0,0,"This printer produces good quality copies but I haven't tried photo printing yet.",775
0,0,0,0,0,0,0,0,0,1,0,"Compared to my last HP printer, this printer is not as user friendly as it does not have a touch screen, which is a significant drawback.",776
0,0,0,0,0,0,0,0,1,0,0,"Also I burned through the black ink cartridge in less than a month of moderate use.",777
0,0,0,0,0,0,0,0,1,1,0,"I think the HP black cartridges lasted a lot longer.",778
0,0,0,1,0,0,0,0,0,0,1,"NOISY & SLOW - Canon PIXMA MX922 Wireless Color Photo Printer with Scanner, Copier and Fax (Office Product) First, I did not purchase from Amazon, because I found another source on eBay, with free shipping, no sales tax and matched Amazon's price.",789
1,0,0,0,0,0,0,0,0,0,0,"I gave this printer only three stars because of the issues during set-up and the so-called customer support.",791
1,0,0,0,0,0,0,0,0,0,0,"Here is the 411: My experience with the set up was a chore.",792
1,0,0,0,0,0,0,0,0,0,0,"To be specific: Out of the box the set up was pretty easy until I attempted to set up the wireless connection- what a nightmare!",793
1,0,0,0,0,0,0,0,0,0,0,"After they started going through all my files and then found many that were supposedly 'infected' which was why I could not set up the wireless connection.",798
0,0,0,1,0,0,0,0,0,0,0,"The answer was to turn me over to a 'Microsoft rep' who offered various packages from $150 to $500 to clean up all this malware, Trojan horses etc.",800
0,0,1,0,0,0,0,0,0,0,0,"After sleeping on the issue for a night, I made another attempt using my laptop (which is the primary reason I purchased a wireless printer).",803
1,0,0,0,0,0,0,0,0,0,0,"Well, to make a very long story much shorter I went through the wireless set-up process again; this time using the 'other' option because the printer couldn't locate the WPS button (probably because this router does not have such a button-DUH!).",804
0,0,0,0,0,0,0,0,0,0,1,"I printed a document, and although somewhat slow and noisy, out came a pristine page.",807
0,0,0,0,0,0,0,1,0,0,0,"My wife was sitting across our desk with her IPad, and had similar success.",809
1,0,0,0,0,0,0,0,0,0,0,"I have not figured out how to print envelopes, or set up the fax, or any of the other functions but will update soon when I do.",814
0,0,0,0,0,1,0,0,0,0,0,"So far so good - Canon PIXMA MX922 Wireless Color Photo Printer with Scanner, Copier and Fax (Office Product) It prints very well, and the online capabilities are pretty impressive.",820
1,1,0,0,0,0,0,1,0,0,0,"It was easy to install on our Airport wifi and works nicely with our Macs .",828
0,0,0,0,0,0,0,0,0,0,1,"And it's a lot noisier, which I can live with easily if it weren't for how much churning and thinking and whirring it does before printing most documents.",830
1,0,0,0,0,0,0,0,0,0,1,"Haven't tried faxing yet, but I went through setup and heard the dial tone, so I assume that will be simple enough.",834
0,0,0,0,0,1,0,0,0,0,1,"photo print quality - Canon PIXMA MX922 Wireless Color Photo Printer with Scanner, Copier and Fax (Office Product) Photo print quality is not good that I expected and too big size,noisy Basic printing quality is fine :) !",835
1,0,0,0,0,0,0,0,0,0,0,"Google Cloud Print is awesome and simple to set up, all my cloud printing dreams have been realized; unfortunately 'copy' and 'scan' functions are kept entirely distinct from the useful flexibility of cloud printing.",837
1,0,0,0,0,0,0,0,0,0,0,"Wifi setup still painful - Canon PIXMA MX922 Wireless Color Photo Printer with Scanner, Copier and Fax (Office Product) It's hard to understand how the setup of a wifi device can still be so hard.",844
1,1,0,0,0,0,0,0,0,0,0,"I have tons of devices connected to my router and the setup is always easy, except when it comes to canon printers.",845
0,0,0,0,1,0,0,0,0,1,0,"Picked this up to see if it would dethrone the champ - Epson WorkForce WF-3520 Wireless All-in-One Color Inkjet Printer, Copier, Scanner, 2-Sided Duplex, ADF, Fax.",848
0,1,0,0,0,0,0,0,0,0,0,"Prints from Tablet/Smartphone.",849
0,0,0,0,0,0,0,0,0,1,0,"It's certainly superior to any consumer or mid business grade HP - and doesn't have the ridiculous bloatware and requirements for calibration, etc. that the Epson has.",851
1,0,0,1,0,0,0,0,0,0,0,"I'd sacrifice the quality for the better price. - Super easy setup.",854
0,1,0,0,0,0,0,0,0,0,0,"It found my Wifi quickly, using the integrated screen.",855
1,0,0,0,0,0,0,0,0,0,0,"No messing with wires or one-time setup.",856
0,1,0,0,0,0,0,1,0,1,0,"Same with the iPad - found it quickly and could print from there without an issue. - It prints quality documents of every type, both in color and black and white. - Compared to the Epson, the interface is much easier to use and more modern.",858
0,0,0,0,0,0,0,0,0,1,0,"The Epson has this and it's very nice for envelopes, one-offs, etc. - The software isn't nearly as user friendly as the Epson software.",860
0,0,0,0,0,0,0,0,0,1,0,"From scanning to printing, I prefer the Epson, mostly due to the fuller feature set of the scanning software.",861
0,0,0,0,0,0,0,0,0,1,0,"The Epson only has one tray but it is very large, and it has a rear feed.",864
0,0,0,0,0,0,0,0,0,1,0,"Overall, this is an excellent printer but not up to the level of the Epson, UNLESS you need to print photos.",865
0,0,0,0,0,0,0,0,1,0,0,"called canon to speak to tech told me they dont make parts for it anymore to throw it out and buy new he put me intouch with customer loyalty i happen to own quite a few canon products and have always had great luck with them but not with the mx882 customer loyalty told me they would give me 25% off a new printer i happen to have six sets of ink for mx882 so i tried getting an all in one of the same series that i had before that i could use my ink only one available that was completely matching and beating mx882 and used the same ink cartridges was mx892 last years model why by last years model.",868
0,0,0,0,0,0,0,0,0,1,0,"I am giving there printers one more shot if this doesnt pan out im going back to hewlett packard.before buying a canon printer with out a warranty you should go to you tube and look error code b200 canon printer and se how many people have videos up they are throwing the printers off balconies to the ground or smashing them with bats buyer beware",870
0,0,0,0,1,0,0,0,0,0,1,"Fast, Great ADF, but may be noisy. - Canon PIXMA MX922 Wireless Color Photo Printer with Scanner, Copier and Fax (Office Product) Works great.",871
0,0,0,0,1,0,0,0,0,0,1,"Very noisy in quiet environments, however, it prints very fast and the auto document feeder works wonders.",872
0,0,0,0,1,0,0,0,0,0,0,"The ADF does jam if scanning paper that is old and hard to separate.",873
0,0,0,0,1,0,0,0,0,0,0,"The ADF is why I bought this printer and it has helped me tremendously to archive old documents, before I destroy them.",875
0,1,0,0,0,1,0,0,0,0,0,"Wireless does not stay connected - Canon PIXMA MX922 Wireless Color Photo Printer with Scanner, Copier and Fax (Office Product) I think when the printer prints, the quality is great.",876
1,0,0,0,0,0,0,0,0,0,0,"Once I set it up I tested it and it worked great.",880
0,1,0,0,0,0,0,0,0,0,0,"It connects to your wireless network and any device on that network can print.",881
0,1,0,0,0,0,0,0,0,0,0,"However, the wireless does not stay connected.",882
0,1,0,0,0,0,0,0,0,0,0,"I finally went out and bought a cable that I could connect to my desktop so I had a solid connection.",884
0,1,0,0,0,0,0,0,0,0,0,"I may have missed something or some option is not chosen, but the wireless has not worked as designed.",885
