Sentence#,Wireless Setup,Wireless Connectivity,Windows Compatibility,Selling Price,Paper Feed,Overall Print Quality,Sentence,Wireless Setup_predicted,Wireless Connectivity_predicted,Windows Compatibility_predicted,Selling Price_predicted,Paper Feed_predicted,Overall Print Quality_predicted
842,0,0,0,0,0,0,"Apparently Canon have decided that 'scan' can't print because that's 'copy', and 'copy' can't use cloud printing because it must work like thirty year old photocopiers.",0.0,0.0,0.0,0.0,0.0,0.0
7376,0,0,0,0,1,0,"Shopping on Amazon today for a non-Canon replacement, and HP and Epson have similar printers with the same features, including ADF since I do a fair amount of document scanning.",0.0,0.0,0.0,0.0,1.0,0.0
537,1,0,0,0,0,0,I set it all up according to the instructions that arrived with it.,1.0,0.0,0.0,0.0,0.0,0.0
1049,0,0,0,0,0,0,"Piece of Junk - don't buy this printer - Canon PIXMA MX922 Wireless Color Photo Printer with Scanner, Copier and Fax (Office Product) I have never written a product review before.",0.0,0.0,0.0,0.0,0.0,0.0
11155,0,0,1,0,0,0,"Re: mx922 confused- pc and mac environment - Hi lenkearney, So that in-depth troubleshooting can be performed in real-time, we ask that you please call or email us at one of the methods on the Contact Us page for further assistance.",0.0,1.0,1.0,0.0,0.0,0.0
5564,1,0,0,0,0,0,I recently purchased a Canon MX922.I had two problems with installation/operation.,0.0,0.0,0.0,0.0,0.0,0.0
15728,0,0,0,0,0,0,"Despite reading online solutions and updating the drivers, I cannot get air print to work.",0.0,1.0,0.0,0.0,0.0,0.0
9097,0,0,0,0,0,0,"Since I don't know which one is the MX922 driver, should I delete them all and then install the drivers, or should I delete only the specific one?",0.0,0.0,0.0,0.0,0.0,0.0
4315,0,0,0,0,0,0,I have yet to see as aggravating an issue as with the MX-922 and the software that is (allegedly) for the Mac.,0.0,0.0,0.0,0.0,0.0,0.0
6130,0,0,0,0,1,0,Auto opening annoying.,0.0,0.0,0.0,0.0,0.0,0.0
861,0,0,0,0,0,0,"From scanning to printing, I prefer the Epson, mostly due to the fuller feature set of the scanning software.",0.0,0.0,0.0,0.0,0.0,0.0
855,0,1,0,0,0,0,"It found my Wifi quickly, using the integrated screen.",0.0,1.0,0.0,0.0,0.0,0.0
19919,0,0,0,0,0,0,Uninstalled the MX922 printer but cannot get rid of the cnmss error.,0.0,0.0,0.0,0.0,0.0,0.0
11925,0,0,1,0,0,0,I'm running Windows 8.1 on both the PC and the laptop.,0.0,0.0,1.0,0.0,0.0,0.0
7287,1,0,0,0,0,0,Unbelievably difficult to assemble or work.,0.0,0.0,0.0,0.0,0.0,0.0
18081,0,0,0,0,0,1,"as for operation i find the speed satisfactory, and the print quality good.",0.0,0.0,0.0,0.0,0.0,1.0
16483,0,0,0,0,1,0,It says there is no paper in the upper tray.,0.0,0.0,0.0,0.0,1.0,0.0
6116,0,0,0,0,0,0,"My last printer lasted almost 7 yrs. I really like the individual cartridges, and wanted auto-duples and ADH.",0.0,0.0,0.0,0.0,0.0,0.0
591,0,1,1,0,0,0,If I get it to work with Apple it won't work with PC or vice versa.,0.0,0.0,1.0,0.0,0.0,0.0
8942,0,0,0,0,0,0,The Canon Printer MX922 is average for Canon products; it may be all new and improved but it still sucks Ink Up and is expensive to operate and very complicated to operate properly (plus I think directions and quick start booklet were written by prison labor in the Canon Factory in China: Not very good instructions.,0.0,0.0,0.0,1.0,0.0,0.0
777,0,0,0,0,0,0,Also I burned through the black ink cartridge in less than a month of moderate use.,0.0,0.0,0.0,0.0,0.0,0.0
5970,0,0,0,0,0,0,"SO, I contacted Canon and w/ several prompt responses was able to resolve this issue (and I must say that Canon was prompt & useful - AMAZING!) - I deleted my printer first and then reloaded their CUPS drivers & also the 'Image Garden' software which is a clunky program, but I'm not going to do this very often.",0.0,0.0,0.0,0.0,0.0,0.0
143,0,1,0,0,0,0,"Since it was connected to the network via Ethernet cable I thought, well, maybe it will work better if I connect it wireless.",0.0,1.0,0.0,0.0,0.0,0.0
729,0,1,0,0,0,1,"Prints Great - Disfunctional Wireless - Canon PIXMA MX922 Wireless Color Photo Printer with Scanner, Copier and Fax (Office Product) Overall this prints nice but the wireless works on an unpredictable, intermittent basis.",0.0,1.0,0.0,1.0,0.0,1.0
7535,0,1,0,0,0,0,"I wanted a printer that would print from a Kindle Tablet, but after making that a hobby of trying for days I now give up.",1.0,1.0,0.0,0.0,0.0,0.0
10030,0,1,0,0,0,0,"Re: My Mx922 only prints half a page - Hi, Ajatlas, Is the printer connected by a USB cable or through the wireless connection?",0.0,1.0,0.0,0.0,0.0,0.0
15073,0,1,0,0,0,0,"But cannot connect to a ready, alert Dax.",0.0,1.0,0.0,0.0,0.0,0.0
11,0,0,0,0,0,0,I called customer service twice today and no solution.,0.0,0.0,0.0,0.0,0.0,0.0
18842,0,0,0,0,0,0,"This is the only one of my six printers that exhibits this behavior, and my HP printer in the same room is much faster.",0.0,0.0,0.0,0.0,0.0,0.0
15921,1,0,0,0,0,0,Tech left me hanging with half the product installed and just threw up his hands.,1.0,0.0,0.0,0.0,0.0,0.0
16817,0,0,0,0,0,0,The only complaint that I've had is that the printer shakes as it gets ready to print and it takes a while to begin printing when first turned on.,0.0,0.0,0.0,0.0,0.0,0.0
6517,0,0,1,0,0,0,Called Canon support but they shifted the blame to some PC error in my registry keys.,0.0,0.0,1.0,0.0,0.0,0.0
8809,0,0,0,0,0,0,Canon tech support did not do that this time.,0.0,0.0,0.0,0.0,0.0,0.0
4264,1,0,0,0,0,0,Set it up and everything works great.,1.0,0.0,0.0,0.0,0.0,0.0
386,1,0,0,0,0,0,"Installing all OC the canon utilities is kind of annoying, as it comes with way too many software features.",0.0,0.0,0.0,0.0,0.0,0.0
8146,0,1,0,0,0,0,Took less than 3 minutes to attach to WI-FI network.,0.0,1.0,0.0,0.0,0.0,0.0
10913,0,1,0,0,0,0,I just had to change the settings to indicate that it was wireless.,1.0,1.0,0.0,0.0,0.0,0.0
4767,1,0,0,0,0,0,I have had no issues with this printer once I got it set up.,1.0,0.0,0.0,0.0,0.0,0.0
10548,0,0,0,0,0,0,It is a good printer however it is a little noisy and goes thru a lot of sequencing sometimes before printing.,0.0,0.0,0.0,0.0,0.0,0.0
10912,0,1,0,0,0,0,Re: I can print wirelessly on MX 922 but I can't scan. - Never mind!,0.0,1.0,0.0,0.0,0.0,0.0
12857,0,1,0,0,0,0,The started after my printer went offline and i restarted my printer to bring it back online so i could print something now it doing it almost hourly on the dot and it's so loud it wakes me up in the middle of the night.,0.0,0.0,0.0,0.0,0.0,0.0
4932,0,1,0,0,0,1,"Great printer - What's great about it: Wireless printing, great photo quality . What's not so great: Takes a little to print We were going in just to compare printers and the canon representative was in the store, he gave us a demo of the printer and we were sold!",0.0,0.0,0.0,1.0,0.0,0.0
10022,1,1,0,0,0,0,I have set up my printer to print from the computer and my android phone wirelessly.,1.0,1.0,0.0,0.0,0.0,0.0
9298,0,0,0,0,0,0,Re: how do I print in black without using my color ink on my pixma mx 922 printer?,0.0,0.0,0.0,0.0,0.0,0.0
13131,0,0,0,0,0,0,"Macbook Pro, OSX Yosemite.",0.0,0.0,0.0,0.0,0.0,0.0
16442,0,0,0,0,0,0,"By the way, We are increasingly unhappy with the drivers and software.",0.0,0.0,0.0,0.0,0.0,0.0
10004,1,0,0,0,0,0,"To allow a client to access your network without entering the network password: 1 Open AirPort Utility, select your Time Capsule, and then choose Manual Setup from the Base Station menu.",1.0,0.0,0.0,0.0,0.0,0.0
5255,0,0,0,1,0,0,"Value for your money - This is generally a basic e-printer with scanning & faxing capacity, and for the $100 that we paid, I'd say it's worth the money.",0.0,0.0,0.0,1.0,0.0,0.0
497,1,0,0,0,0,0,"Unfortunately, the replacement printer is also defective and can not be set up.",1.0,0.0,0.0,0.0,0.0,0.0
3911,0,0,1,0,0,0,It was PC Worlds editors choice.,0.0,0.0,1.0,0.0,0.0,0.0
11023,1,0,0,0,0,0,took it to my office and set it up and it did the same thing.,1.0,0.0,0.0,0.0,0.0,0.0
8365,0,0,0,0,0,0,Stopped working in 3 months!,0.0,0.0,0.0,0.0,0.0,0.0
2857,0,0,0,0,0,0,"Regular Copy Paper Started Jamming - Canon PIXMA MX922 Wireless Color Photo Printer with Scanner, Copier and Fax (Office Product) After about 4 months of use, the printer started jamming.",0.0,0.0,0.0,0.0,0.0,0.0
15339,0,0,0,0,1,0,I have paper in the bottom cassette.,0.0,0.0,0.0,0.0,1.0,0.0
16997,0,0,0,0,0,0,I've reinstalled the drivers and scan software so many times cant count.,0.0,0.0,0.0,0.0,0.0,0.0
18580,0,0,0,0,0,0,"If the above solution has not resolved your error, please contact your nearest Canon authorised service facility .",0.0,0.0,0.0,0.0,0.0,0.0
6646,0,0,0,0,0,0,I am throwing this **bleep** thing out and have bought an HP printer.,0.0,0.0,0.0,0.0,0.0,0.0
2870,0,0,0,0,0,0,"Plus, unless you are printing pictures, the 2nd paper tray is completely useless.",0.0,0.0,0.0,0.0,1.0,0.0
6005,0,0,0,1,0,0,Overall would say it was worth the purchase price.,0.0,0.0,0.0,1.0,0.0,0.0
19748,0,0,0,0,0,0,Hello: My wife & I have been using the Canon PMX 922 for several years with no real problems except for an occasional paper jam.,0.0,0.0,0.0,0.0,0.0,0.0
850,0,0,0,0,0,0,"AirPrint Compatible (C11CC33201) - it didn't, but it came close.",0.0,0.0,0.0,0.0,0.0,0.0
13360,0,0,0,0,0,0,A Canon technical support representative will be happy to help.,0.0,0.0,0.0,0.0,0.0,0.0
12603,0,0,0,0,0,0,Blows my old HP out of the water.,0.0,0.0,0.0,0.0,0.0,0.0
5278,0,0,0,0,0,0,Very Loud - This product is very loud when in use and it took like 2 minutes to warm up when I just wanted to print something pretty quickly.,1.0,0.0,0.0,0.0,0.0,0.0
3079,0,1,0,0,0,1,"I like it, but it can be aggravating - Canon PIXMA MX922 Wireless Color Photo Printer with Scanner, Copier and Fax (Office Product) The print quality is very good and it functions well with my WiFi connection.",0.0,1.0,0.0,0.0,0.0,1.0
13113,0,1,1,0,0,0,"Also, please include information on what operating system you have (version of Windows or Mac OS X), and if you have the printer connected wirelessly or via USB cable in your reply.",0.0,1.0,1.0,0.0,0.0,0.0
3326,0,0,0,0,1,0,So for the first set of documents I fed into the ADF I had 6 split files all from that single feed.,0.0,0.0,0.0,0.0,1.0,0.0
4803,0,0,0,0,0,0,"A great reliable printer, although the printing speed might let you down at times.",0.0,0.0,0.0,0.0,0.0,0.0
6325,0,0,0,0,0,0,"My advice, especially if you want picture printing, go with the MG7120, the dpi is 8900 versus 4800 on the MX922.",0.0,0.0,0.0,0.0,0.0,0.0
5967,0,0,0,0,0,0,I'm good to go Maybe this will help another if the same message above is received.,0.0,0.0,0.0,0.0,0.0,0.0
6814,0,1,0,0,0,0,"Set the IP address in router to static for both modes of the printer; wired and wireless based on different MAC addresses and it solves the problem as long as the IP address you set is above (still within DHCP range) the number of devices that will use your DHCP range, so there wont be a conflict when the printer goes to sleep and then is restarted.",1.0,1.0,0.0,0.0,0.0,0.0
14210,0,0,0,0,0,0,"(not loud, like a 10-12/ sec.",0.0,0.0,0.0,0.0,0.0,0.0
4773,0,0,0,0,0,0,Hopefully Canon designs their printers to last a little longer!,0.0,0.0,0.0,0.0,0.0,0.0
3350,0,0,0,0,0,0,"And It's Slow and Loud - Canon PIXMA MX922 Wireless Color Photo Printer with Scanner, Copier and Fax (Office Product) I purchased this Canon MX922 printer to replace a Canon MX870 that I loved.",0.0,0.0,0.0,0.0,0.0,0.0
18697,0,0,0,1,0,0,They politely told me it would be cheaper to buy a new printer than to fix the old one.,0.0,0.0,0.0,1.0,0.0,0.0
19096,0,0,0,0,0,1,A really patient representative recently spent a lot of time on the phone helping me figure out how to copy some cherished family recipe cards front & back on a single page...I was totally amazed to get that kind of service for free in this day and age!,0.0,0.0,0.0,0.0,0.0,0.0
16556,0,0,0,0,0,0,I liked that it would be seen by iPhones and iPads.,0.0,0.0,0.0,0.0,0.0,0.0
10653,0,0,0,0,0,0,Still using the original ink cartridges that came with the printer.,0.0,0.0,0.0,0.0,0.0,0.0
18716,0,0,0,0,0,0,"I have tried replacing the cartridge with a new one and I did deep cleaning several times, with no avail.",0.0,0.0,0.0,0.0,0.0,0.0
18613,0,0,0,0,0,0,When I attempt to scan photos I receive an error message stating that the scanning software was unable to communicate with the scanner.,0.0,0.0,0.0,0.0,0.0,0.0
4879,1,0,0,0,0,0,"Quick and Quiet - . What's not so great: Set up took longer than usual for me Great printer, excellent quality.",1.0,0.0,0.0,0.0,0.0,0.0
3058,0,0,0,0,0,0,"Im glad I took the chance, it is on the noisy side,and I am having some difficulty with the wifi , but that's just me not being tech savvy & its not a big issue for me.",0.0,1.0,0.0,0.0,0.0,0.0
2413,0,0,0,0,0,0,"So, the other person who is talking to me, now hears fax static sounds mid-way during the conversation.",0.0,0.0,0.0,0.0,0.0,0.0
5769,0,0,0,0,0,0,"It's a little slow to start, but other than that it's excellent.",0.0,0.0,0.0,0.0,0.0,0.0
12070,0,0,0,0,0,0,"As I said at the beginning, the printer is good and reliable, but way too slow",0.0,0.0,0.0,0.0,0.0,0.0
3354,0,0,0,0,0,0,"Not only is this inconvenient, but the construction of the cassette is so fragile that I can't see it holding up to this repeated handling.",1.0,0.0,0.0,0.0,0.0,0.0
11860,0,0,0,0,1,0,"(3) and most serious - Just last week, the paper output tray failed.",0.0,0.0,0.0,0.0,1.0,0.0
13759,0,0,0,0,1,0,Remove paper from the automatic sheet feeder (in the back).,0.0,0.0,0.0,0.0,1.0,0.0
6068,1,0,0,0,0,0,The reason I gave it 4 stars is the problem I had with the install.,1.0,0.0,0.0,0.0,0.0,0.0
6945,0,1,1,0,0,0,"Furthermore, I have a router between my internal network and my ISP connection but there are NO actual routers between my PCs and any of my wifi connected printers (including the MX922).",0.0,1.0,0.0,0.0,0.0,0.0
1349,0,1,0,0,0,0,"I needed a magnifying glass so I wouldn't press the other pin-sized button next to it by mistake, which could possibly have destroyed our entire WiFi system.",0.0,1.0,0.0,0.0,0.0,0.0
14992,0,0,0,0,0,0,"Re: Mx 922 paper jam error code 1313 - Hi, trucker1948!",0.0,0.0,0.0,0.0,0.0,0.0
1815,0,0,0,0,0,1,Finally got thru to live body who after frustrating effort indicated the print head was defective.,0.0,0.0,0.0,0.0,0.0,0.0
19476,0,0,0,0,0,0,"The printer itself is a bargain considering the processes it can do but like all similar brands, the cost of the ink is outrageous but I understand the strategy.",0.0,0.0,0.0,0.0,0.0,0.0
10743,0,0,0,0,0,0,Printing is very slow.,0.0,0.0,0.0,0.0,0.0,0.0
7633,1,0,0,0,0,0,Easy set up - Easy set up.,1.0,0.0,0.0,0.0,0.0,0.0
7831,0,0,0,0,0,0,Plus it prints beautifully on CD's and DVD's and uses MUCH LESS INK than my stupid old Epson.,0.0,0.0,0.0,0.0,0.0,0.0
4505,1,0,0,0,0,0,Quick setup - It was very easy to set up except for the fax. I didn't see the instructions for it.,1.0,0.0,0.0,0.0,0.0,0.0
15973,0,0,0,0,0,0,I never had these problems with my HP.,0.0,0.0,0.0,0.0,0.0,0.0
5319,0,0,0,0,0,0,And the quality of the pictures is astounding.,0.0,0.0,0.0,0.0,0.0,0.0
2658,0,0,0,0,0,0,It is a bit slow to get ready to print and I haven't had to replace any ink yet.,0.0,0.0,0.0,0.0,0.0,0.0
19032,1,0,0,0,0,0,"Easy setup - So far, so good.",1.0,0.0,0.0,0.0,0.0,0.0
6789,0,0,0,0,0,0,I'm all Apple.,0.0,0.0,0.0,0.0,0.0,0.0
10011,0,1,1,0,0,0,"Using Windows 7, how is MX922 printer connected to Apple router that has no WPS button, but (I believe) supports WPS?",0.0,0.0,1.0,0.0,0.0,0.0
5855,1,0,0,0,0,0,Wireless setup is wickedly easy.,1.0,0.0,0.0,0.0,0.0,0.0
11480,0,0,0,0,0,0,I have checked printer settings on my Mac and the Pixma is clearly there as the default printer.,0.0,0.0,0.0,0.0,0.0,0.0
18252,0,0,0,0,1,0,"Re: MX922 Scan Feeder Crooked - Hi mikebkatz, There is a setting in the IJ Scan Utility that can be disabled that will resolve this issue.",0.0,0.0,0.0,0.0,0.0,0.0
10676,0,1,1,0,0,0,Have not tried to print from laptop yet.,0.0,1.0,1.0,0.0,0.0,0.0
7647,1,0,0,0,0,0,"set up easy to start - Canon PIXMA MX922 Wireless Color Photo Printer with Scanner, Copier and Fax (Office Product) set up easy to start, then could not get it to adjust print size, always printed to small.",1.0,0.0,0.0,0.0,0.0,0.0
13365,0,0,0,0,1,0,The MX922 has two sources for loading paper.,0.0,0.0,0.0,0.0,1.0,0.0
16078,0,0,0,0,0,0,Routinely ate through ink at an incredible rate and now says it's inoperable and to contact the support center for repair.,0.0,0.0,0.0,0.0,0.0,0.0
13525,0,0,0,0,0,0,In the Run box click OK and follow the on-screen prompts to remove the driver.,0.0,0.0,0.0,0.0,0.0,0.0
17722,0,1,0,0,0,0,FYI - my home printer went offline today again.,0.0,1.0,0.0,0.0,0.0,0.0
2811,0,0,0,1,0,0,"The price and features of this printer were very attractive, so I purchased one.",0.0,0.0,0.0,1.0,0.0,0.0
8875,0,0,0,0,1,0,"Love this printer - Love this printer, the only complaint is that the partition for where the paper spews out wont stay up, I am going to try to contact the manufacturer to see if any assistance can be give for this problem.",0.0,0.0,0.0,0.0,0.0,0.0
13779,0,0,0,0,0,0,"(If there was any jammed paper remaining in the printer, the paper may be automatically ejected.)",0.0,0.0,0.0,0.0,0.0,0.0
15844,0,0,0,0,0,1,"It eats through ink like nobodies business, it uses up my colored ink, even when I only print in black and white, and just recently it stopped printing altogether; it will suck up printer paper and then spit it out with nothing on it.",0.0,0.0,0.0,0.0,0.0,0.0
14628,0,1,0,0,0,0,The time for the download process may vary depending on the speed of your Internet connection and the size of the file being downloaded.,0.0,1.0,0.0,0.0,0.0,0.0
3955,0,0,0,0,1,0,"Not as fast or usable as my 850 was - What's great about it: Looks great, . What's not so great: Hard to insert paper into tray, noisy Machine seems awkward and slow compared to the 850 it replaced.",0.0,0.0,0.0,0.0,0.0,0.0
