Sentence#,Wireless Setup,Wireless Connectivity,Windows Compatibility,Selling Price,Paper Feed,Overall Print Quality,Non-specific/Unknown,iOS Compatibility,Ink Consumption,Competitor Product Comparison,Audible Noise,Overall Customer Service,Cloud Connectivity,Paper Jam,Color Print Quality,Monochrome Print Quality,Build Quality,Print Speed,CD/DVD Printing,Initialization Speed,Driver Performance,Sentence,Wireless Setup_predicted,Wireless Connectivity_predicted,Windows Compatibility_predicted,Selling Price_predicted,Paper Feed_predicted,Overall Print Quality_predicted,Non-specific/Unknown_predicted,iOS Compatibility_predicted,Ink Consumption_predicted,Competitor Product Comparison_predicted,Audible Noise_predicted,Overall Customer Service_predicted,Cloud Connectivity_predicted,Paper Jam_predicted,Color Print Quality_predicted,Monochrome Print Quality_predicted,Build Quality_predicted,Print Speed_predicted,CD/DVD Printing_predicted,Initialization Speed_predicted,Driver Performance_predicted
14093,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I was able to install the printer onto my Windows 7 Pro 32bit computer last night, so I'm relieved that the printer is working properly.",1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6265,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,INK RUNS OUT FAST.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2549,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Tech support is available only Mon - Fri, making it very difficult for working folks to access.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16978,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,That the paper path of the printer is clear so that the paper can feed smoothly.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19834,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Load a sheet of A4 or Letter-sized plain paper in the Auto Sheet Feeder or the Cassette.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11822,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Great print quality.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6274,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"My only complaints (which I EXPECTED) are: (a) The ink isn't cheap, though the cartridges that come with it don't hold as much as the ""XL"" and ""XXL"" replacement cartridges are available, so those make the value a bit better.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10311,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Our PIXMA mx922 prints blurry.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4809,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Canon Printer MX922 - Prints well but bigger than I wanted and noisier - even with the silent setting.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8555,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Print quality v. high,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"It reads ""no paper in lower tray"", but there IS paper in there.",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8480,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"If you get a paper jam, you can not get in there to clear the thing out!!!",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,The only complaint that I've had is that the printer shakes as it gets ready to print and it takes a while to begin printing when first turned on.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
16706,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The wireless function has worked time after time, unlike my other all-in-one printer.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17536,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"error code 9,244,3. "" you do have privilege"" will not let me scan after changing to windows 10.",0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13902,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,In the Run window type: Msconfig 3.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5294,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"I choose Canon printers because they work seamlessly with Apple products, and they look good.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,The ink gets used up super quickly and the printer won't print in just B&W if the color cartridges are not full.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16702,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"When it finally gets down to the copies and scans, the results are very good.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3243,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Now that the scanner is communicating with my computer, it works great.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16151,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Windows 10 is not supported. - DO NOT BUY THIS PRINTER!!,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14492,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I'm having a little trouble setting up the fax to receive (with answering machine) but that's very minor at this point for me.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9273,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Printer is set as Default on laptop.,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8092,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Has promise, but was sent a MALFUNTIONING printer - This printer would likely have received 5 stars (considering its low price and excellent functionality for that price).",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,You have to wait couple of minutes before the document is printed.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17132,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I found my original (Windows 7) installation CD.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18883,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excellent printer for the money.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13588,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"In the Browse window, click on the Local Disk C:.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,It runs out of ink in no time at all.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12706,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Canon : PIXMA Manuals : MX920 series : Preparations for Printing with Google Cloud Print,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13304,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Initially I had a paper jam and cleared it per instructions by removing the back panel and removing a jammed page.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9610,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The printer is very easy to set up and was able to print wirelessly after following a few simple steps.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3772,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Does it all for a good price. - Canon PIXMA MX922 Wireless Color Photo Printer with Scanner, Copier and Fax (Office Product) This is a nicely priced and featured multi-function inkjet printer, copier, scanner, and fax (who has a landline?)",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Do yourself a favor and avoid buying this piece of junk!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10921,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,It printed one email just fine and now the horizontal blue barber pole at the left bottom corner of the print screen swirls but nothing happens.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7610,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Very good printer at reasonable price - This printer works very well.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5717,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"And, like most things Apple, the AirPrint feature works flawlessly from my iphone, ipad and macbook pro.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13759,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Remove paper from the automatic sheet feeder (in the back).,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19263,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Great product for the price - Great product for the price..,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17926,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wireless and wired fails to function and is useless as anything but a copier.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Follow the prompts to uninstall the scan utility.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13947,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"I have two ""Mac"" with the latest software and a ""Netgear"" wireless router in close proximity to the printer.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9460,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I have everything plugged in but get a message saying my printer is not connected to my computer,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17424,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Basically, I didn't understand that using a wireless printer puts me on a ""network"" (I'm definitely technologically challenged, I know.)",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Start-up time is slow but acceptable.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10922,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Then I get the little screen that says Printer Error and a box that says"" Canon IJ Preview is in Operation.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Once there, no ScanGear!",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3423,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"Any command (print, copy, scan) is met with minutes of whirling sounds and clicking before any action occurs.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11771,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Might be okay for under $50 range.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The MX922 belongs at a sub-$120 price point in my book.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10357,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,A Canon technical support representative will be able to resolve this issue faster.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3552,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Samba/CUPS made this an easy 5 minute setup.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3620,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"EZ setup, EZ use Semper Fi, Drew Malone; Raines III (Talk show host) onetinsoldierusmc",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"does all the stuff it says and looks pretty - Canon PIXMA MX922 Wireless Color Photo Printer with Scanner, Copier and Fax (Office Product) I've not tried printing a disc but the photo turned out great.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3209,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,AirPrint works every time!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1146,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"We'll see how long it lasts, but I haven't heard of major issues with the Canons so I'm not worried.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7814,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Not The Best Printer If You Want Quality Printing - Canon PIXMA MX922 Wireless Color Photo Printer with Scanner, Copier and Fax (Office Product) The print quality is terrible.",0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14780,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Check to make sure that your iOS devices are connected to the same Wi-Fi network as the printer.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10634,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Good buy - Set up was a bit complicated but works well and printouts are crisp,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Select SETUP, then press the OK button.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12748,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,I just got a new printer that is Cloud Print enabled.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15201,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Load a sheet of A4 or Letter-sized plain paper in the Auto Sheet Feeder or the Cassette.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18922,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The user friendliness of the install procedures is horrible.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,I am done with this piece of junk.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18046,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,- I purchased this product on recommendation from PC magazine.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19454,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"However, my son uses a laptop with Windows 10 and we're unable to connect the MX922 to his laptop.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18298,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Still prints fine in wireless mode and can create TIF files.,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4946,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"While my subscription to CU strongly suggested another HP (same model line as my outgoing printer, but a modern one) I opted to look beyond HP.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4149,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I would recommend this printer to anyone who wanted a high quality product at a most reasonable price!,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"I hate this printer: It takes so long to start printing. - I have used Canon printers for decades, and I have been pleased with all of them.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
18700,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,requires you to pull open the tray and loading the paper is another story...,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3860,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Paper is fanned ( fluffed up) before inserting into the tray and squared up Paper tray is properly adjusted.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12357,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Open the Paper Output Tray and then open the Output Tray Extension.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5929,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All of my laptops can see and print to this with no issues.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4443,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Canon always has great photo quality and the various photo paper print sizes is a plus.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7266,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,I did not give 5 stars because it has too many cartridges and they go fast.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
17393,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Should you still experience difficulty after following the above recommendations, we ask that you please contact a Canon technical support representative here for further assistance.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9986,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Press the Setup button.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16284,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,So it's Impossible to install this Canon PIXMA - MX 922 Printer!,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6617,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"so I tried to print again, and back to square 1: ""The Printer is offline"" . . .",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12776,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"To set that up, I go through a similar process as Cloud Print.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4244,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Re: New MX922 won't print - Sounds similar to my problem and this is really disappointing.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,It was easy to install on our Airport wifi and works nicely with our Macs .,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,The printer works beautifully and prints documents and photographs just great!,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
